"ID","Q1.IncomeDiff","Q2.GayAdoption","Q3.NuclearPow","Q4.ChildAlw","Q5.SeniorCare","Q6.RetireAge","Q7.ExtWCareer","Q8.BendIndex","Q9.CutPblExpend","Q10.GreekDebt","Q11.TransacTax","Q12.TaxInc","Q13.TaxDeduc","Q14.MortDeduc","Q15.RealEstTax","Q16.Conscript","Q17.NATO","Q18.HumRight","Q19.LandOwn","Q20.DvlAid","Q22.Guns","Q23.VolDomLng","Q24.Suvivirsi","Q25.Immigration","Q26.SaimaaSeal","Q27.MunOutsource","Q28.MunNb","Q29.CptRegMerger","Q30.EqlTransfer","CountAnsw","Q21.Fb.Bolivia","Q21.Fb.Brasilia","Q21.Fb.UK","Q21.Fb.Spain","Q21.Fb.Ghana","Q21.Fb.India","Q21.Fb.Iran","Q21.Fb.Island","Q21.Fb.Israel","Q21.Fb.Italy","Q21.Fb.Canada","Q21.Fb.China","Q21.Fb.Cuba","Q21.Fb.Norway","Q21.Fb.Poland","Q21.Fb.France","Q21.Fb.Sweden","Q21.Fb.Germany","Q21.Fb.Tanzania","Q21.Fb.Danemark","Q21.Fb.Tunisia","Q21.Fb.Turkey","Q21.Fb.Russia","Q21.Fb.Estonia","Q21.Fb.USA","CountQ21.Fb","Q31.GvtPrt.IPU","Q31.GvtPrt.KES","Q31.GvtPrt.KOK","Q31.GvtPrt.KA","Q31.GvtPrt.KD","Q31.GvtPrt.KTP","Q31.GvtPrt.M2011","Q31.GvtPrt.PS","Q31.GvtPrt.PIR","Q31.GvtPrt.RKP","Q31.GvtPrt.SDP","Q31.GvtPrt.SEN","Q31.GvtPrt.SKP","Q31.GvtPrt.STP","Q31.GvtPrt.VP","Q31.GvtPrt.VAS","Q31.GvtPrt.VIHR","CountQ31.GvtPrt","W1.IncomeDiff","W2.GayAdoption","W3.NuclearPow","W4.ChildAlw","W5.SeniorCare","W6.RetireAge","W7.ExtWCareer","W8.BendIndex","W9.CutPblExpend","W10.GreekDebt","W11.TransacTax","W12.TaxInc","W13.TaxDeduc","W14.MortDeduc","W15.RealEstTax","W16.Conscript","W17.NATO","W18.HumRight","W19.LandOwn","W20.DvlAid","W21.FBCountry","W22.Guns","W23.VolDomLng","W24.Suvivirsi","W25.Immigration","W26.SaimaaSeal","W27.MunOutsource","W28.MunNb","W29.CptRegMerger","W30.EqlTransfer","W31.GvtPrt","CountNegW","CountPosW","cluster"
"Oravalahti-Pehkonen Lea","ReducMuch","1","1","Adjust","Yes","Keep","NotAny","PricePrior","RedMilitary","FinInterest","YesIfOther","NoneOfThese","TFHomeSeller","Keep","0","Keep","Never","YesHumRight","ResAllForeign","NoIncrease","Keep","0","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",1
"Ovaska Jouni","ReducMuch","0","0","Keep","Yes","Keep","NotAny","Fifty","RedMilitary","DebtRestruct","Never","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesWithEU","NoRestrict","GrowMod","Keep","1","YesTrad","Fine","Keep","IncAndLearn","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Paavilainen Jaana","ReducSlight","1","1","NoImpact","Yes","RaiseByOne","NotAny","Fifty","Other","FinInterest","YesIfOther","RealEst","UnionFees","RemGrad","1","Keep","NotSoon","YesHumRight","ResAllForeign","Keep","BanHomeStrg","0","YesIfOpt","Fine","WNetBandAndBuild","OpenAll","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","1","1","0","9",3
"Pakkanen Antti","ReducMuch","0","1","NoImpact","Yes","RaiseByMult","IncAge","IncomePrior","RedDvlAid","FinInterest","YesIfOther","VAT","NoneOfThese","Keep","0","Keep","NotSoon","YesWithEU","ResAllForeign","Reduce","Loosen","1","YesTrad","TooLoose","Keep","NoInc","290","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","-1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","5",1
"Pakkanen Markku","ReducMuch","0","1","Adjust","Yes","Keep","NotAny","IncSligh","Other","FinInterest","YesAlways","NoneOfThese","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","Keep","Keep","1","YesTrad","Fine","Keep","NoInc","290","Must","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3","1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1",1
"Paloniemi Aila","ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","IncSligh","Other","FinInterest","YesIfOther","CapIncome","EmpBenDed","Keep","0","Keep","Never","YesHumRight","ResRussian","Keep","Keep","1","YesTrad","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1","1","-1","0","0","1","1","1","1","0","0","1","0","1","17",3
"Parkkinen Matti-Pekka","ReducMuch","0","0","Remove","Yes","RaiseByMult","IncAge","Fifty","Other","FinInterest","YesAlways","VAT","NoneOfThese","RemGrad","0","Keep","NotSoon","YesWithEU","ResAllForeign","Keep","Keep","1","YesTrad","Fine","Keep","IncAndLearn","230","VoluntCoop","Keep","29","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",3
"Partonen-Rekola Marketta","ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","Fifty","CutBusiness","EuroWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","ResAllForeign","GrowMod","Loosen","1","YesTrad","TooLoose","Keep","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","1","1","0","1","0","0","0","0","1","6",1
"Pastuhov Kari","ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","IncomePrior","RedMilitary","FinInterest","YesIfOther","CapIncome","EmpBenDed","RemGrad","0","Select","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","0","YesTrad","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","1","-1","0","0","0","2","5",3
"Peltokorpi Terhi","ReducSlight","0","0","NoImpact","Yes","RaiseByOne","IncAge","IncSligh","Other","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesTrad","Fine","LocNetBan","NoInc","290","VoluntCoop","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Penttila Mika","Approp","0","0","NoImpact","Yes","Keep","NotAny","Keep","RedDvlAid","DebtRestruct","YesIfOther","CapIncome","TFHomeSeller","Keep","0","Keep","NotSoon","YesHumRight","ResAllForeign","GrowMod","Keep","1","YesTrad","Fine","Keep","NoneOfThese","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","-1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","-1","0","0","-1","0","0","0","0","0","0","0","3","5",3
"Pesonen Pekka","ReducMuch","1","0","Adjust","Yes","Keep","NotAny","IncomePrior","Other","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","YesNotSoon","YesHumRight","ResRussian","GrowMod","Keep","0","YesTrad","Fine","Keep","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8",3
"Pirttilahti Arto","ReducSlight","1","0","NoImpact","NoRecommend","Keep","NotAny","Fifty","Other","FinInterest","YesIfOther","VAT","NoneOfThese","RemGrad","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","1","YesTrad","Fine","Keep","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3
"Pitkanen Marjaana","ReducMuch","1","0","NoImpact","NoIncrease","RaiseByMult","NotAny","IncomePrior","Other","FinInterest","YesAlways","CapIncome","UnionFees","Keep","0","Keep","YesSoon","YesHumRight","ResAllForeign","Keep","BanHomeStrg","1","YesTrad","Fine","LocNetBan","IncAndLearn","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","-1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2",3
"Puukko Pauliina","ReducMuch","1","1","NoImpact","Yes","RaiseByOne","IncAge","Fifty","CutBusiness","DebtRestruct","Never","Income","TFHomeSeller","Remove","0","Keep","Never","YesWithEU","NoRestrict","NoIncrease","Keep","0","YesTrad","TooLoose","Keep","IncAndLearn","230","VoluntCoop","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","-1","1","1","0","1","0","1","1","0","0","0","0","0","0","1","1","0","0","1","-1","1","1","1","1","0","1","1","1","1","0","2","17",3
"Rantakangas Antti","ReducSlight","0","1","NoImpact","NoRecommend","Keep","NotAny","IncSligh","DropDaycare","FinInterest","YesIfOther","CapIncome","TFHomeSeller","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","TooLoose","Keep","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","-1","0","0","-1","0","1","0","0","1","1","0","1","0","2","10",3
"Rauhansuu Janne","ReducMuch","0","0","Remove","NoRecommend","RaiseByOne","NotAny","Keep","RemAllowance","FinInterest","YesIfOther","CapIncome","UnionFees","Keep","0","Keep","YesNotSoon","YesWithEU","ResRussian","GrowMod","Keep","0","YesIfOpt","TooLoose","LocNetBan","IncAndLearn","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","-1","1","-1","-1","-1","1","-1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5",3
"Reijonen Eero","ReducMuch","0","1","NoImpact","NoRecommend","Keep","NotAny","PricePrior","DropDaycare","FinInterest","Never","NoneOfThese","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","NoIncrease","Keep","1","YesTrad","TooLoose","Keep","IncAndLearn","340","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","1","0","0","0","0","-1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-1","-1","0","0","-1","4","4",1
"Riikonen Olli","ReducSlight","0","0","NoImpact","NoRecommend","RaiseByOne","IncAge","Keep","DropDaycare","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","3","0","-1","1","0","0","0","-1","0","0","0","0","0","0","1","1","0","1","0","-1","0","-1","-1","1","0","0","0","0","1","0","1","-1","6","7",3
"Rossi Markku","ReducMuch","0","0","Keep","Yes","RaiseByOne","IncAge","IncSligh","Other","FinInterest","YesIfOther","CapIncome","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","TooLoose","Keep","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","20",3
"Rossi Mika","GrowMod","1","1","Keep","NoRecommend","RaiseByOne","RemAllowance","Keep","RedMunPay","FinInterest","YesIfOther","VAT","HouseHDed","Keep","0","Keep","NotSoon","YesWithEU","NoRestrict","NoIncrease","Keep","1","YesIfOpt","Fine","Keep","IncAndLearn","230","NewCouncil","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3
"Rundgren Simo","ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","Keep","Other","EuroWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","0","YesTrad","TooLoose","Keep","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3
"Rusanen Juha-Pekka","ReducSlight","1","0","NoImpact","Yes","RaiseByOne","NotAny","IncSligh","Other","FinInterest","YesIfOther","Income","NoneOfThese","Keep","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","1","YesIfAlt","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Ruuskanen Kristiina","ReducMuch","1","0","NoImpact","NoRecommend","RaiseByMult","IncAge","PricePrior","RedMunPay","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","0","FemAlso","Never","YesHumRight","ResRussian","Keep","Keep","1","YesTrad","TooStrict","LocNetBan","IncAndLearn","340","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Saarikko Annika","ReducSlight","1","0","Keep","Yes","RaiseByOne","IncAge","Keep","CutBusiness","FinInterest","YesIfOther","CapIncome","HouseHDed","Keep","0","Keep","NotSoon","YesHumRight","NoRestrict","Keep","Keep","0","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Sakkinen Teppo","ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","Keep","NoCut","FinInterest","YesAlways","CapIncome","NoneOfThese","RemGrad","0","Keep","NotSoon","YesWithEU","NoRestrict","Keep","BanHomeStrg","1","YesIfOpt","Fine","LocNetBan","IncAndLearn","290","NewCouncil","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","3","1","0","0","0","-1","0","0","-1","1","0","0","1","0","0","0","0","0","0","-1","0","0","0","0","-1","0","0","0","0","0","0","-1","5","3",2
"Sallinen Jussi","ReducSlight","1","0","NoImpact","Yes","RaiseByMult","IncAge","Keep","DropDaycare","FinInterest","YesIfOther","CapIncome","TFHomeSeller","RemGrad","0","Keep","Never","YesHumRight","NoRestrict","Keep","Keep","1","YesTrad","Fine","Keep","IncAndLearn","400","NewCouncil","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",3
"Salmi Jukka","ReducMuch","1","0","NoImpact","Yes","Keep","IncAge","Fifty","Other","FinInterest","YesIfOther","CapIncome","TFHomeSeller","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","Fine","LocNetBan","IncAndLearn","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","-1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-1","0","0","1","0","0","0","0","0","0","0","2","3",3
"Salo Mauri","ReducSlight","0","1","NoImpact","Yes","Keep","RemAllowance","Fifty","RedDvlAid","DebtRestruct","YesIfOther","VAT","UnionFees","RemGrad","0","Keep","Never","YesHumRight","ResAllForeign","Reduce","Loosen","0","YesTrad","TooLoose","Keep","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1
"Sanisalo Jarkko","ReducMuch","0","0","NoImpact","Yes","RaiseByOne","IncAge","PricePrior","Other","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","NoRestrict","Keep","Keep","1","YesTrad","TooLoose","LocNetBan","NoInc","290","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Sarlund Juha","ReducSlight","1","0","Keep","NoIncrease","RaiseByOne","NotAny","Keep","NoCut","FinInterest","YesIfOther","CapIncome","TFHomeSeller","RemGrad","0","Keep","NotSoon","YesHumRight","NoRestrict","GrowMod","Keep","0","YesTrad","Fine","Keep","NoneOfThese","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","-1","-1","0","0","0","1","0","0","0","-1","0","0","0","0","0","1","-1","-1","-1","0","-1","0","-1","-1","-1","0","-1","0","0","-1","12","2",3
"Savola Mikko","ReducSlight","0","0","NoImpact","Yes","Keep","IncAge","IncomePrior","RedDvlAid","FinInterest","YesIfOther","Income","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","NoIncrease","Loosen","1","YesTrad","TooLoose","LocNetBan","IncAndLearn","290","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1
"Savolainen Leila","ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","IncomePrior","Other","Support","YesAlways","NoneOfThese","TFChildAll","Keep","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","0","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","-1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2",3
"Savolainen Mariitta","ReducMuch","1","0","Keep","NoRecommend","RaiseByOne","IncAge","Fifty","NoCut","SuppWasMstk","YesIfOther","Capital","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","GrowMod","Keep","0","YesTrad","Fine","Keep","NoInc","230","VoluntCoop","Keep","29","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
"Selivanova Olesja","GrowMod","1","1","Keep","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesIfOther","VAT","UnionFees","Keep","0","Keep","NotSoon","YesWithEU","NoRestrict","GrowMod","BanHomeStrg","0","YesIfOpt","Fine","LocNetBan","IncAndLearn","290","Keep","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3
